Parcel_ID|Municipality|Property_Address|Alternate_ID|School_District|Neighborhood_Code|Tax_Code|Recording_Date|Owner_Code|Sale_Price|State_Code|Deed_Book|Use_Code|Deed_Page|Homestead|Abatement|Farmstead|Lot_Area|Land_Value_2013_Mkt|Land_Value_2013_Reval|Building_Value_2013_Mkt|Building_Value_2013_Reval|Total_Value_2013_Mkt|Total_Value_2013_Reval
0100-M-00110-0000-00|926 MT. LEBANON|880 OSAGE RD||Mt Lebanon|92611|Taxable|11/3/2004|Regular|595000|Residential|12246|SINGLE FAMILY|46|Yes|No|No|17,310 SQFT|104100|161900|460600|741700|564700|903600
0100-M-00114-0000-00|926 MT. LEBANON|900 OSAGE RD||Mt Lebanon|92611|Taxable|11/18/2004|Regular|560000|Residential|12262|SINGLE FAMILY|311|Yes|No|No|16,501 SQFT|103100|161600|472800|318700|575900|480300
0100-M-00126-0000-00|926 MT. LEBANON|910 OSAGE RD||Mt Lebanon|92611|Taxable|9/28/1994|Regular|1|Residential|9313|SINGLE FAMILY|13|Yes|No|No|1.1740 Acres|143500|174400|579100|674400|722600|848800
0100-M-00130-0000-00|926 MT. LEBANON|914 OSAGE RD||Mt Lebanon|92611|Taxable|9/15/2004|Regular|622625|Residential|12193|SINGLE FAMILY|9|Yes|No|No|21,735 SQFT|109900|163600|517600|294100|627500|457700
0100-M-00134-0000-00|926 MT. LEBANON|918 OSAGE RD||Mt Lebanon|92611|Taxable|11/20/1980|Regular|140000|Residential|6321|SINGLE FAMILY|183|Yes|No|No|22,019 SQFT|110300|163700|228300|179000|338600|342700
0100-M-00142-0000-00|926 MT. LEBANON|922 OSAGE RD||Mt Lebanon|92611|Taxable|12/2/2009|Regular|739300|Residential|14119|SINGLE FAMILY|582|Yes|No|No|43,560 SQFT|138300|171600|270700|462100|409000|633700
0100-M-00146-0000-00|926 MT. LEBANON|930 OSAGE RD||Mt Lebanon|92611|Taxable|6/15/2007|Regular|454250|Residential|13272|SINGLE FAMILY|168|Yes|No|No|16,500 SQFT|103100|161600|325500|323500|428600|485100
0100-M-00150-0000-00|926 MT. LEBANON|938 OSAGE RD||Mt Lebanon|92611|Taxable|7/27/1971|Regular|100000|Residential|4991|SINGLE FAMILY|229|Yes|No|No|19,800 SQFT|112500|162900|337500|409000|450000|571900
0100-M-00158-0000-00|926 MT. LEBANON|933 OSAGE RD||Mt Lebanon|92611|Taxable|5/3/2011|Regular|1000000|Residential|14568|SINGLE FAMILY|99|Yes|No|No|26,091 SQFT|115600|165200|415000|890000|530600|1055200
0100-M-00164-0000-00|926 MT. LEBANON|929 OSAGE RD||Mt Lebanon|92611|Taxable|9/10/2007|Regular|875000|Residential|13369|SINGLE FAMILY|493|Yes|No|No|2,395 SQFT|93400|95900|476400|348400|569800|444300
0100-M-00170-0000-00|926 MT. LEBANON|921 OSAGE RD||Mt Lebanon|92611|Taxable|3/6/1998|Regular|259000|Residential|10146|SINGLE FAMILY|625|Yes|No|No|13,943 SQFT|100900|160700|201500|223100|302400|383800
0100-M-00174-0000-00|926 MT. LEBANON|919 OSAGE RD||Mt Lebanon|92611|Taxable|5/9/2011|Regular|427000|Residential|14573|SINGLE FAMILY|111|Yes|No|No|15,015 SQFT|101600|161100|235700|189800|337300|350900
0100-M-00178-0000-00|926 MT. LEBANON|917 OSAGE RD||Mt Lebanon|92611|Taxable|11/5/1981|Regular|170000|Residential|6415|SINGLE FAMILY|305|Yes|No|No|15,395 SQFT|101900|161200|363100|419900|465000|581100
0100-M-00182-0000-00|926 MT. LEBANON|915 OSAGE RD||Mt Lebanon|92611|Taxable|10/19/2010|Regular|544000|Residential|14408|SINGLE FAMILY|419|Yes|No|No|15,844 SQFT|102000|161400|210000|314600|312000|476000
0100-M-00186-0000-00|926 MT. LEBANON|OSAGE RD||Mt Lebanon|92611|Taxable|2/19/1982|Regular|25000|Residential|6439|RES AUX BUILDING (NO HOUSE)|716|No|No|No|26,900 SQFT|116600|165500|5100|5800|121700|171300
0100-M-00190-0000-00|926 MT. LEBANON|100 MANOR PL||Mt Lebanon|92611|Taxable|8/27/1973|Regular|0|Residential||SINGLE FAMILY|0|No|No|No|32,549 SQFT|124000|167600|528800|576200|652800|743800
0100-M-00194-0000-00|926 MT. LEBANON|101 MANOR PL||Mt Lebanon|92611|Taxable|1/14/1998|Regular|1|Residential|10116|SINGLE FAMILY|85|Yes|No|No|43,560 SQFT|130000|171600|360000|487700|490000|659300
0100-M-00212-0000-00|926 MT. LEBANON|900 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|2/2/2001|Regular|334750|Residential|10971|SINGLE FAMILY|174|Yes|No|No|12,812 SQFT|90200|160300|242800|216200|333000|376500
0100-M-00216-0000-00|926 MT. LEBANON|904 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|9/24/2007|Corporation|325000|Residential|13385|SINGLE FAMILY|60|No|No|No|11,837 SQFT|84600|158900|235800|142300|320400|301200
0100-M-00220-0000-00|926 MT. LEBANON|908 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|8/9/1988|Regular|250000|Residential|7845|SINGLE FAMILY|1|Yes|No|No|12,811 SQFT|85100|160300|264300|285000|349400|445300
0100-M-00224-0000-00|926 MT. LEBANON|910 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|10/2/1997|Regular|225500|Residential|10048|SINGLE FAMILY|271|Yes|No|No|12,968 SQFT|100300|160300|176600|178800|276900|339100
0100-M-00228-0000-00|926 MT. LEBANON|912 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|5/27/1998|Regular|312500|Residential|10206|SINGLE FAMILY|163|Yes|No|No|15,082 SQFT|101700|161100|196000|251000|297700|412100
0100-M-00234-0000-00|926 MT. LEBANON|916 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|12/17/2009|Regular|1|Residential|14135|SINGLE FAMILY|386|Yes|No|No|19,951 SQFT|107600|162900|491900|553400|599500|716300
0100-M-00238-0000-00|926 MT. LEBANON|VALLEYVIEW RD||Mt Lebanon|92611|Taxable|2/14/2007|Regular|0|Residential|13145|VACANT LAND|488|No|No|No|18,486 SQFT|105700|162400|0|0|105700|162400
0100-M-00240-0000-00|926 MT. LEBANON|924 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|12/21/2010|Regular|10|Residential|14461|VACANT LAND|202|No|No|No|250 SQFT|300|100|0|0|300|100
0100-M-00242-0000-00|926 MT. LEBANON|924 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|12/21/2010|Regular|10|Residential|14461|SINGLE FAMILY|208|No|No|No|13,677 SQFT|100700|160600|441700|471600|542400|632200
0100-M-00250-0000-00|926 MT. LEBANON|899 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|3/21/2011|Regular|475000|Residential|14532|SINGLE FAMILY|347|Yes|No|No|12,397 SQFT|90000|160100|285000|324000|375000|484100
0100-M-00254-0000-00|926 MT. LEBANON|895 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|9/27/2011|Regular|350000|Residential|14699|SINGLE FAMILY|119|No|No|No|12,480 SQFT|100000|160100|250000|161100|350000|321200
0100-M-00258-0000-00|926 MT. LEBANON|891 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|9/22/1993|Regular|400000|Residential|9059|SINGLE FAMILY|341|Yes|No|No|13,892 SQFT|100900|160700|421700|448000|522600|608700
0100-M-00262-0000-00|926 MT. LEBANON|883 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|5/17/1985|Regular|210000|Residential|7080|SINGLE FAMILY|625|Yes|No|No|13,340 SQFT|72000|160500|269900|268500|341900|429000
0100-M-00266-0000-00|926 MT. LEBANON|877 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|8/27/1970|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|15,587 SQFT|86700|161300|326100|240400|412800|401700
0100-R-00002-0000-00|926 MT. LEBANON|931 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|10/23/2001|Regular|415000|Residential|11180|SINGLE FAMILY|594|Yes|No|No|13,203 SQFT|100400|160400|309700|234100|410100|394500
0100-R-00004-0000-00|926 MT. LEBANON|1014 OSAGE RD||Mt Lebanon|92611|Taxable|11/4/2002|Regular|525000|Residential|11496|SINGLE FAMILY|326|Yes|No|No|13,735 SQFT|80600|160600|402900|296300|483500|456900
0100-R-00006-0000-00|926 MT. LEBANON|1010 OSAGE RD||Mt Lebanon|92611|Taxable|1/24/2000|Regular|1|Residential|10679|SINGLE FAMILY|159|Yes|No|No|17,604 SQFT|88900|162000|338000|220300|426900|382300
0100-R-00008-0000-00|926 MT. LEBANON|1006 OSAGE RD||Mt Lebanon|92611|Taxable|12/15/2000|Regular|630000|Residential|10937|SINGLE FAMILY|403|Yes|No|No|9,374 SQFT|83300|142400|543400|500200|626700|642600
0100-R-00010-0000-00|926 MT. LEBANON|1002 OSAGE RD||Mt Lebanon|92611|Taxable|9/6/1979|Regular|160000|Residential||SINGLE FAMILY|0|Yes|No|No|12,249 SQFT|84800|160100|298700|202400|383500|362500
0100-R-00012-0000-00|926 MT. LEBANON|998 OSAGE RD||Mt Lebanon|92611|Taxable|11/5/1976|Regular|150630|Residential||SINGLE FAMILY|0|Yes|No|No|24,274 SQFT|96200|164500|213800|211400|310000|375900
0100-R-00014-0000-00|926 MT. LEBANON|994 OSAGE RD||Mt Lebanon|92611|Taxable|1/14/1994|Regular|285000|Residential|9141|SINGLE FAMILY|140|Yes|No|No|26,394 SQFT|98600|165300|357600|257300|456200|422600
0100-R-00016-0000-00|926 MT. LEBANON|990 OSAGE RD||Mt Lebanon|92611|Taxable|5/6/1996|Regular|320000|Residential|9686|SINGLE FAMILY|644|Yes|No|No|12,249 SQFT|99800|160100|288400|228600|388200|388700
0100-R-00018-0000-00|926 MT. LEBANON|986 OSAGE RD||Mt Lebanon|92611|Taxable|7/24/1998|Regular|290000|Residential|10254|SINGLE FAMILY|130|Yes|No|No|19,695 SQFT|107200|162800|280100|249800|387300|412600
0100-R-00024-0000-00|926 MT. LEBANON|977 OSAGE RD||Mt Lebanon|92611|Taxable|10/9/2002|Regular|700000|Residential|11476|SINGLE FAMILY|173|Yes|No|No|1.1160 Acres|141100|173500|513600|323300|654700|496800
0100-R-00025-0000-00|926 MT. LEBANON|OSAGE RD||Mt Lebanon|92611|Taxable|5/5/1950|Corporation|0|Residential||VACANT LAND|0|No|No|No|13,428 SQFT|17500|5000|0|0|17500|5000
0100-R-00026-0000-00|926 MT. LEBANON|985 OSAGE RD||Mt Lebanon|92611|Taxable|11/3/2005|Regular|396000|Residential|12650|SINGLE FAMILY|133|Yes|No|No|39,420 SQFT|80000|170100|316000|254500|396000|424600
0100-R-00028-0000-00|926 MT. LEBANON|989 OSAGE RD||Mt Lebanon|92611|Taxable|7/8/2004|Corporation|1|Residential|12112|SINGLE FAMILY|94|Yes|No|No|12,807 SQFT|100200|160300|300100|243000|400300|403300
0100-R-00030-0000-00|926 MT. LEBANON|993 OSAGE RD||Mt Lebanon|92611|Taxable|8/26/1981|Regular|140000|Residential|6395|SINGLE FAMILY|1098|Yes|No|No|11,081 SQFT|84200|153800|98500|146800|182700|300600
0100-R-00032-0000-00|926 MT. LEBANON|997 OSAGE RD||Mt Lebanon|92611|Taxable|11/2/2011|Regular|445000|Residential|14728|SINGLE FAMILY|285|Yes|No|No|11,346 SQFT|84300|155600|365400|228600|449700|384200
0100-R-00034-0000-00|926 MT. LEBANON|1001 OSAGE RD||Mt Lebanon|92611|Taxable|6/12/2000|Regular|479000|Residential|10788|SINGLE FAMILY|152|Yes|No|No|14,896 SQFT|86300|161000|415000|278200|501300|439200
0100-S-00060-0000-00|926 MT. LEBANON|927 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|8/23/1982|Regular|300000|Residential|6520|SINGLE FAMILY|49|Yes|No|No|27,692 SQFT|117600|165800|432400|593600|550000|759400
0100-S-00068-0000-00|926 MT. LEBANON|923 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|10/10/2003|Regular|405000|Residential|11816|SINGLE FAMILY|385|Yes|No|No|24,628 SQFT|113700|164600|304900|343900|418600|508500
0100-S-00075-0000-00|926 MT. LEBANON|919 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|11/14/1995|Regular|290000|Residential|9580|SINGLE FAMILY|607|Yes|No|No|20,064 SQFT|107700|162900|210000|284100|317700|447000
0100-S-00081-0000-00|926 MT. LEBANON|915 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|12/27/1995|Regular|278700|Residential|9607|SINGLE FAMILY|206|Yes|No|No|16,335 SQFT|102900|161600|257100|294200|360000|455800
0100-S-00093-0000-00|926 MT. LEBANON|913 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|11/21/1978|Regular|158000|Residential||SINGLE FAMILY|0|Yes|No|No|27,118 SQFT|116900|165600|217000|268400|333900|434000
0100-S-00095-0000-00|926 MT. LEBANON|14 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|12/20/1995|Regular|215000|Residential|9625|SINGLE FAMILY|24|Yes|No|No|17,098 SQFT|103900|161900|157300|242400|261200|404300
0100-S-00099-0000-00|926 MT. LEBANON|18 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|7/15/2005|Regular|525525|Residential|12517|SINGLE FAMILY|429|No|No|No|15,662 SQFT|102000|161300|213400|227700|315400|389000
0100-S-00103-0000-00|926 MT. LEBANON|22 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|2/22/1960|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|14,348 SQFT|75000|160800|180900|250700|255900|411500
0100-S-00110-0000-00|926 MT. LEBANON|26 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|10/5/2011|Regular|246500|Residential|14706|SINGLE FAMILY|480|Yes|No|No|14,366 SQFT|86000|160800|170900|172400|256900|333200
0100-S-00114-0000-00|926 MT. LEBANON|30 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|7/17/1989|Regular|200000|Residential|8057|SINGLE FAMILY|25|Yes|No|No|14,272 SQFT|101100|160800|276900|230800|378000|391600
0100-S-00120-0000-00|926 MT. LEBANON|34 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|9/4/1996|Regular|565000|Residential|9775|SINGLE FAMILY|179|Yes|No|No|21,178 SQFT|109200|163400|441400|269200|550600|432600
0100-S-00126-0000-00|926 MT. LEBANON|38 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|4/29/1998|Regular|245000|Residential|10183|SINGLE FAMILY|623|Yes|No|No|21,948 SQFT|110200|163600|149500|253200|259700|416800
0100-S-00130-0000-00|926 MT. LEBANON|46 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|8/23/1977|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|13,650 SQFT|100700|160600|155600|177300|256300|337900
0100-S-00166-0000-00|926 MT. LEBANON|772 SCRUBGRASS RD||Mt Lebanon|92611|Taxable|10/20/2004|Regular|207300|Residential|12230|SINGLE FAMILY|329|No|No|No|15,795 SQFT|77000|161400|130300|193300|207300|354700
0100-S-00168-0000-00|926 MT. LEBANON|776 SCRUBGRASS RD||Mt Lebanon|92611|Taxable|12/26/2002|Regular|1|Residential|11536|SINGLE FAMILY|173|Yes|No|No|18,421 SQFT|84500|162300|110500|203700|195000|366000
0100-S-00170-0000-00|926 MT. LEBANON|780 SCRUBGRASS RD||Mt Lebanon|92611|Taxable|9/8/2008|Regular|206350|Residential|13727|SINGLE FAMILY|6|Yes|No|No|20,898 SQFT|108800|163300|97200|199400|206000|362700
0100-S-00176-0000-00|926 MT. LEBANON|784 SCRUBGRASS RD||Mt Lebanon|92611|Taxable|3/5/2002|Regular|1|Residential|11285|SINGLE FAMILY|485|Yes|No|No|22,831 SQFT|85700|164000|110200|171800|195900|335800
0100-S-00178-0000-00|926 MT. LEBANON|788 SCRUBGRASS RD||Mt Lebanon|92611|Taxable|3/28/1986|Regular|98000|Residential|7268|SINGLE FAMILY|79|Yes|No|No|25,105 SQFT|91400|164800|121600|192100|213000|356900
0100-S-00180-0000-00|926 MT. LEBANON|792 SCRUBGRASS RD||Mt Lebanon|92611|Taxable|8/4/2006|Regular|285000|Residential|12944|SINGLE FAMILY|568|Yes|No|No|21,905 SQFT|100000|163600|145000|222800|245000|386400
0100-S-00185-0000-00|926 MT. LEBANON|796 SCRUBGRASS RD||Mt Lebanon|92611|Taxable|7/7/2011|Regular|350000|Residential|14626|SINGLE FAMILY|261|No|No|No|17,642 SQFT|104500|162100|315500|336300|420000|498400
0100-S-00200-0000-00|926 MT. LEBANON|47 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|6/29/2010|Regular|415000|Residential|14306|SINGLE FAMILY|477|Yes|No|No|18,206 SQFT|105300|162300|146100|209900|251400|372200
0100-S-00204-0000-00|926 MT. LEBANON|41 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|12/28/2001|Regular|1|Residential|11234|SINGLE FAMILY|508|Yes|No|No|18,293 SQFT|105400|162300|164600|198500|270000|360800
0100-S-00208-0000-00|926 MT. LEBANON|35 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|6/1/2004|Regular|320000|Residential|12064|SINGLE FAMILY|196|No|No|No|23,925 SQFT|112700|164400|198700|188400|311400|352800
0100-S-00214-0000-00|926 MT. LEBANON|31 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|9/27/2004|Regular|280000|Residential|12204|SINGLE FAMILY|475|Yes|No|No|15,379 SQFT|105500|161200|195100|231100|300600|392300
0100-S-00218-0000-00|926 MT. LEBANON|27 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|9/7/1971|Regular|62500|Residential|5013|SINGLE FAMILY|213|Yes|No|No|15,834 SQFT|102200|161400|203000|231900|305200|393300
0100-S-00224-0000-00|926 MT. LEBANON|21 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|4/5/1978|Regular|110000|Residential||SINGLE FAMILY|0|Yes|No|No|16,196 SQFT|102700|161500|222200|183700|324900|345200
0100-S-00228-0000-00|926 MT. LEBANON|19 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|6/29/1994|Regular|240000|Residential|9248|SINGLE FAMILY|523|Yes|No|No|14,268 SQFT|101100|160800|226100|218500|327200|379300
0100-S-00232-0000-00|926 MT. LEBANON|3 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|2/5/2008|Regular|326500|Residential|13514|SINGLE FAMILY|92|Yes|No|No|14,630 SQFT|101400|160900|153300|191700|254700|352600
0100-S-00234-0000-00|926 MT. LEBANON|11 GLEN RIDGE LN||Mt Lebanon|92611|Taxable|12/12/1989|Regular|1|Residential|8156|SINGLE FAMILY|182|Yes|No|No|31,458 SQFT|122500|167200|222000|262800|344500|430000
0100-S-00248-0000-00|926 MT. LEBANON|849 ELM SPRING RD||Mt Lebanon|92611|Taxable|7/25/1984|Regular|190000|Residential|6914|SINGLE FAMILY|617|Yes|No|No|26,942 SQFT|116700|165500|212200|191500|328900|357000
0100-S-00250-0000-00|926 MT. LEBANON|845 ELM SPRING RD||Mt Lebanon|92611|Taxable|5/17/1985|Regular|205000|Residential|7080|SINGLE FAMILY|610|Yes|No|No|26,135 SQFT|115600|165200|257600|233800|373200|399000
0100-S-00264-0000-00|926 MT. LEBANON|841 ELM SPRING RD||Mt Lebanon|92611|Taxable|8/2/2005|Regular|495000|Residential|12538|SINGLE FAMILY|582|Yes|No|No|18,045 SQFT|105100|162200|257900|226400|363000|388600
0100-S-00268-0000-00|926 MT. LEBANON|837 ELM SPRING RD||Mt Lebanon|92611|Taxable|7/1/1997|Regular|306000|Residential|9979|SINGLE FAMILY|368|Yes|No|No|18,419 SQFT|105600|162300|237400|229600|343000|391900
0100-S-00276-0000-00|926 MT. LEBANON|836 ELM SPRING RD||Mt Lebanon|92611|Taxable|3/24/1997|Regular|1|Residential|9906|SINGLE FAMILY|641|Yes|No|No|16,634 SQFT|50000|161700|260000|360400|310000|522100
0100-S-00282-0000-00|926 MT. LEBANON|840 ELM SPRING RD||Mt Lebanon|92611|Taxable|7/28/1993|Regular|240000|Residential|9018|SINGLE FAMILY|280|Yes|No|No|17,222 SQFT|88400|161900|227200|247500|315600|409400
0100-S-00288-0000-00|926 MT. LEBANON|844 ELM SPRING RD||Mt Lebanon|92611|Taxable|3/8/2006|Regular|650000|Residential|12770|SINGLE FAMILY|105|Yes|No|No|29,894 SQFT|120500|166600|423700|204000|544200|370600
0100-S-00294-0000-00|926 MT. LEBANON|903 VALLEYVIEW RD||Mt Lebanon|92611|Taxable|6/9/2004|Regular|300000|Residential|12077|SINGLE FAMILY|222|Yes|No|No|13,152 SQFT|100400|160400|178200|161700|278600|322100
0100-S-00300-0000-00|926 MT. LEBANON|937 OLD HICKORY RD||Mt Lebanon|92610|Taxable|8/28/2008|Regular|310000|Residential|13717|SINGLE FAMILY|265|Yes|No|No|14,790 SQFT|62500|161000|220000|187100|282500|348100
0100-S-00302-0000-00|926 MT. LEBANON|933 OLD HICKORY RD||Mt Lebanon|92610|Taxable|8/1/1984|Regular|160000|Residential|6919|SINGLE FAMILY|627|Yes|No|No|14,979 SQFT|62700|161100|267300|206600|330000|367700
0140-A-00004-0000-00|926 MT. LEBANON|158 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|6/19/2003|Regular|166000|Residential|11680|SINGLE FAMILY|392|Yes|No|No|9,101 SQFT|37100|60600|114100|147700|151200|208300
0140-A-00006-0000-00|926 MT. LEBANON|162 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|5/7/2003|Regular|154900|Residential|11640|SINGLE FAMILY|244|Yes|No|No|8,107 SQFT|36600|60400|95700|101200|132300|161600
0140-A-00008-0000-00|926 MT. LEBANON|166 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|12/16/1992|Regular|115500|Residential|8869|SINGLE FAMILY|416|Yes|No|No|7,255 SQFT|36300|60300|107100|139700|143400|200000
0140-A-00010-0000-00|926 MT. LEBANON|170 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|11/29/2011|Regular|10|Residential|14748|SINGLE FAMILY|184|No|No|No|8,322 SQFT|25000|60500|67000|111400|92000|171900
0140-A-00016-0000-00|926 MT. LEBANON|200 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|3/31/2008|Regular|165000|Residential|13563|SINGLE FAMILY|401|Yes|No|No|20,549 SQFT|46300|62200|92700|161700|139000|223900
0140-A-00018-0000-00|926 MT. LEBANON|204 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|11/25/2003|Corporation|1|Residential|11868|SINGLE FAMILY|409|Yes|Yes|No|7,150 SQFT|36200|60300|114500|119600|150700|179900
0140-A-00020-0000-00|926 MT. LEBANON|208 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|8/22/2006|Regular|126000|Residential|12964|SINGLE FAMILY|250|Yes|No|No|7,150 SQFT|36200|60300|86100|111800|122300|172100
0140-A-00022-0000-00|926 MT. LEBANON|212 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|4/30/1993|Regular|122500|Residential|8954|SINGLE FAMILY|375|Yes|No|No|7,150 SQFT|36200|60300|145700|169700|181900|230000
0140-A-00024-0000-00|926 MT. LEBANON|216 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|6/6/2011|Regular|175000|Residential|14597|SINGLE FAMILY|459|Yes|No|No|7,150 SQFT|36200|60300|93900|115200|130100|175500
0140-A-00026-0000-00|926 MT. LEBANON|220 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|4/24/1967|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|7,150 SQFT|32600|60300|112400|158900|145000|219200
0140-A-00028-0000-00|926 MT. LEBANON|224 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|5/6/2008|Regular|196430|Residential|13600|SINGLE FAMILY|237|Yes|No|No|7,439 SQFT|36400|60300|116200|128100|152600|188400
0140-A-00030-0000-00|926 MT. LEBANON|228 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|7/12/2005|Regular|158950|Residential|12512|SINGLE FAMILY|150|Yes|No|No|7,584 SQFT|36400|60400|97500|114400|133900|174800
0140-A-00032-0000-00|926 MT. LEBANON|232 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|6/26/1972|Regular|0|Residential||SINGLE FAMILY|0|No|No|No|7,369 SQFT|36300|60300|105700|154600|142000|214900
0140-A-00036-0000-00|926 MT. LEBANON|241 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|5/24/1973|Regular|0|Residential||SINGLE FAMILY|0|Yes|Yes|No|6,612 SQFT|30600|60200|94200|101000|124800|161200
0140-A-00038-0000-00|926 MT. LEBANON|237 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|8/9/2005|Regular|111000|Residential|12545|SINGLE FAMILY|512|No|No|No|6,759 SQFT|30700|60300|86700|139500|117400|199800
0140-A-00040-0000-00|926 MT. LEBANON|233 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|12/22/1992|Regular|129000|Residential|8874|SINGLE FAMILY|384|Yes|No|No|6,996 SQFT|30800|60300|121600|141600|152400|201900
0140-A-00042-0000-00|926 MT. LEBANON|229 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|11/18/2008|Regular|181000|Residential|13792|SINGLE FAMILY|22|Yes|No|No|7,816 SQFT|36500|60400|98300|117800|134800|178200
0140-A-00044-0000-00|926 MT. LEBANON|225 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|8/23/1999|Regular|137000|Residential|10563|SINGLE FAMILY|52|Yes|No|No|7,945 SQFT|31100|60400|108700|120200|139800|180600
0140-A-00046-0000-00|926 MT. LEBANON|221 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|4/27/2006|Regular|174225|Residential|12826|SINGLE FAMILY|89|Yes|No|No|7,945 SQFT|39000|60400|101100|117500|140100|177900
0140-A-00048-0000-00|926 MT. LEBANON|217 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|3/21/2001|Regular|0|Residential|11001|SINGLE FAMILY|273|Yes|No|No|7,945 SQFT|30000|60400|92000|106500|122000|166900
0140-A-00050-0000-00|926 MT. LEBANON|213 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|12/5/1978|Regular|68000|Residential||SINGLE FAMILY|0|Yes|No|No|7,944 SQFT|32900|60400|94900|103900|127800|164300
0140-A-00052-0000-00|926 MT. LEBANON|209 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|9/17/2010|Regular|200000|Residential|14382|SINGLE FAMILY|52|No|No|No|7,862 SQFT|31000|60400|140700|137800|171700|198200
0140-A-00054-0000-00|926 MT. LEBANON|205 SLEEPY HOLLOW RD||Mt Lebanon|92614|Taxable|12/17/1976|Regular|50000|Residential||SINGLE FAMILY|0|Yes|Yes|No|8,177 SQFT|33000|60400|105900|198500|138900|258900
0140-A-00056-0000-00|926 MT. LEBANON|196 VALLEY PARK DR||Mt Lebanon|92614|Taxable|10/4/2005|Regular|180000|Residential|12612|SINGLE FAMILY|311|Yes|No|No|11,694 SQFT|39200|60900|139900|162900|179100|223800
