# Source: Pittsburgh Neighborhood and Community Information System at the University Center for Social and Urban Research
# http://www.ucsur.pitt.edu/thepub.php?pl=370
# http://surveyweb1.ucsur.pitt.edu/files/thepub/000089/Sales1011.zip
#
# Transformations:
# (1) removed non-Mt. Lebanon properties
# (2) removed columns that didn't contain quantitative or categorical info
#     (e.g., personally identifying information)
"MAPBLOLOT","PROPERTYZIP","SALEDATE","SALEPRICE","MUNICODE","X","Y","YEARBUILT","TOTALROOMS","BEDROOMS","FULLBATHS","HALFBATHS","STYLE_DESC","STORIES","FINISHEDLI"
"0193H00094000000",15228,"25-Aug-10",367500,926,1326833.27212155,386826.041051185,1940,8,4,3,1,"OLD STYLE",2,2205
"0193H00094000100",15228,"25-Aug-10",367500,926,1326862.53505839,386743.812675071,NA,NA,NA,NA,NA,"",NA,NA
"0193H00116000000",15228,"02-Mar-10",195000,926,1327069.18832037,386552.599413013,1929,6,3,1,0,"COLONIAL",2,2147
"0193H00202000000",15228,"08-Nov-10",400000,926,1326929.53302939,386116.941049126,1930,7,3,2,1,"OLD STYLE",2,2919
"0193H00204000000",15228,"18-Nov-10",365000,926,1326974.15905555,386165.611012569,1945,7,3,2,1,"TUDOR",2,2250
"0193H00230000000",15228,"09-Jul-10",1,926,1327063.35360037,386074.722700562,1938,8,4,2,0,"OLD STYLE",2,2056
"0193J00050000000",15243,"22-Apr-10",167000,926,1323355.55454565,385594.929374199,1956,5,3,1,1,"RANCH",1,1410
"0193J00074000000",15243,"15-Nov-10",1,926,1323549.59459237,385925.452717098,1955,8,4,2,1,"SPLIT LEVEL",1,2318
"0193K00118000000",15228,"23-Jun-10",187000,926,1324658.44994878,386089.646041217,1933,7,3,1,1,"COLONIAL",2,1592
"0193L00006000000",15228,"02-Sep-10",285000,926,1325802.43297492,386047.271064187,1956,7,3,3,0,"RANCH",1,1520
"0193L00044000000",15228,"22-Dec-10",1,926,1326354.3128397,385922.746107842,1958,7,3,2,1,"RANCH",1,1933
"0193L00062000000",15228,"14-Dec-10",365000,926,1326538.40124043,385777.654397199,1936,6,3,2,0,"COLONIAL",2,1896
"0193N00048000000",15243,"04-May-10",158000,926,1323314.43437153,384747.349372632,1954,5,3,1,1,"RANCH",1,1242
"0193P00016000000",15228,"31-Aug-10",1,926,1325427.24029978,384624.257686476,1938,6,3,1,0,"OLD STYLE",2,1249
"0193P00087000000",15228,"16-Nov-10",1,926,1325174.81292581,384660.152728352,1937,9,2,1,1,"COLONIAL",2,1920
"0193R00240000000",15228,"02-Jun-10",235000,926,1325980.27774554,384407.456105342,1941,8,4,2,1,"COLONIAL",2,1872
"0193S00098000000",15228,"24-May-10",196700,926,1327235.33822054,384377.00602876,1929,7,3,1,0,"OLD STYLE",2,1840
"0193S00114000000",15228,"17-Aug-10",1175000,926,1327420.90100952,384638.819386286,1933,12,4,4,1,"OLD STYLE",2,4020
"0193S00132000000",15228,"27-Sep-10",405000,926,1327582.87651749,384388.079339327,1939,10,5,3,2,"OLD STYLE",2,3080
"0193S00200000000",15228,"16-Jun-10",575000,926,1327469.87246419,384956.280971934,1941,7,3,3,0,"OLD STYLE",2,1992
"0193S00219000000",15228,"15-Apr-10",447000,926,1327247.57794668,384667.902699917,1925,7,3,2,1,"COLONIAL",2,2236
"0194A00214000000",15243,"10-May-10",190000,926,1319308.40456107,387898.537714085,1956,7,3,2,1,"SPLIT LEVEL",1,1932
"0194A00220000000",15243,"01-Jun-10",258000,926,1319428.88157566,387764.262738913,1960,6,3,1,2,"SPLIT LEVEL",1,2074
"0194A00238000000",15243,"05-Feb-10",205000,926,1319599.398867,387772.295995806,1966,7,3,2,1,"CONVENTIONAL",2,2288
"0194B00026000000",15243,"26-Aug-10",99563,926,1320593.52568821,387213.644364916,1865,8,3,2,1,"COLONIAL",2,2118
"0194B00190000000",15243,"07-Sep-10",320000,926,1319898.60052108,387700.841007801,1966,8,4,2,1,"CONVENTIONAL",2,2345
"0194B00272000000",15243,"05-Apr-10",275000,926,1320571.58011627,387986.407687381,1969,8,4,2,1,"CONVENTIONAL",2,1940
"0194C00024000000",15243,"25-Jan-10",1,926,1321111.45135827,387247.22602003,1959,5,3,1,1,"RANCH",1,1613
"0194C00119000000",15243,"23-Feb-10",1,926,1321571.73961043,387306.400989488,1948,6,3,1,0,"RANCH",1,1170
"0194C00147000000",15243,"08-Sep-10",168000,926,1321798.23890458,387271.689371866,1953,7,3,2,0,"CAPE COD",1.5,2430
"0194C00177000000",15243,"30-Nov-10",122000,926,1321720.15119229,387565.116042743,1954,6,3,1,0,"COLONIAL",2,1232
"0194C00181000000",15243,"19-Mar-10",1,926,1321615.95874935,387589.156076631,1960,6,3,1,1,"COLONIAL",2,1260
"0194D00096000000",15243,"18-Aug-10",1546,926,1322555.56961681,387369.716168657,1958,6,4,2,0,"RANCH",1,1775
"0194D00122000000",15243,"25-Feb-10",265000,926,1322643.87797643,387180.654215512,1958,8,3,2,0,"SPLIT LEVEL",1,2160
"0194D00126000000",15243,"09-Mar-10",10,926,1322709.92800256,387284.831012111,1957,8,4,2,1,"CONVENTIONAL",2,2000
"0194F00056000000",15243,"26-Oct-10",89900,926,1319778.47779893,386577.381099616,1949,6,3,1,1,"CAPE COD",1.5,1389
"0194F00122000000",15243,"05-Oct-10",91000,926,1320323.31082764,386522.012730317,1952,5,2,1,0,"RANCH",1,1294
"0194F00170000000",15243,"02-Feb-10",210000,926,1320604.42164615,386572.871033704,1947,7,4,2,0,"RANCH",1,2025
"0194F00228000000",15243,"16-Jul-10",185000,926,1320785.69812417,386607.01764943,1962,9,5,2,0,"CAPE COD",1.5,1856
"0194F00232000000",15243,"22-Jun-10",148545,926,1320841.5549976,386488.064397807,1956,7,3,2,0,"RANCH",1,1324
"0194G00025000000",15243,"22-Jun-10",178900,926,1320917.34245118,386476.99108724,1956,7,3,2,0,"RANCH",1,1400
"0194G00078000000",15243,"27-Apr-10",143000,926,1321131.07202544,386997.74102368,1960,7,3,2,0,"RANCH",1,1338
"0194G00094000000",15243,"12-Jan-10",1,926,1321602.81471468,386914.242693722,1962,8,4,2,1,"SPLIT LEVEL",1,1873
"0194G00251000000",15243,"09-Jul-10",139900,926,1321853.68917975,386934.742569233,1954,6,3,2,0,"RANCH",1,1400
"0194H00180000000",15243,"27-Apr-10",1,926,1322664.17098181,386628.031005402,1941,8,4,2,0,"OLD STYLE",2,1708
"0194H00193000000",15243,"06-Oct-10",95000,926,1322682.41010665,386856.471064131,1950,7,3,2,0,"RANCH",1,1898
"0194H00217000000",15243,"20-May-10",230000,926,1322866.4630451,386794.806015809,1941,6,3,2,0,"OLD STYLE",2,1632
"0194H00281000000",15243,"16-Jul-10",268000,926,1323014.48511995,386751.051106486,1938,6,3,1,1,"OLD STYLE",2,1792
"0194H00306000000",15243,"10-Dec-10",1592,926,1323226.09913656,386571.029390086,1955,9,3,3,1,"CONVENTIONAL",2,2860
"0194K00124000000",15243,"19-Aug-10",181125,926,1320141.60289887,385815.69278033,1945,8,3,2,0,"COLONIAL",2,2588
"0194K00177000000",15243,"13-Aug-10",186900,926,1320445.19142979,385943.394396463,1960,8,3,1,2,"SPLIT LEVEL",1,1932
"0194K00180000000",15243,"27-Jul-10",185000,926,1320407.19123362,385996.442732405,1959,7,3,2,0,"RANCH",1,1712
"0194L00022000000",15243,"07-Sep-10",4915,926,1320898.58522217,385350.871137251,1947,6,3,1,0,"OLD STYLE",2,1100
"0194L00036000000",15243,"08-Jun-10",161000,926,1321033.45958814,385527.786003757,1945,6,3,1,0,"OLD STYLE",2,1120
"0194L00052000000",15243,"03-Mar-10",136000,926,1320989.51750079,385859.491119581,1950,7,3,1,1,"CAPE COD",1,994
"0194L00104000000",15243,"02-Jul-10",161500,926,1321264.23070285,385847.271085526,1951,7,4,2,0,"CAPE COD",1.5,1499
"0194L00124000000",15243,"21-Jul-10",198000,926,1321341.09717547,386010.857670433,1962,7,3,1,2,"SPLIT LEVEL",1,1688
"0194L00146000000",15243,"20-Sep-10",193000,926,1321457.59535638,386130.291045689,1969,8,4,2,1,"CONVENTIONAL",2,2680
"0194M00032000000",15243,"21-May-10",210000,926,1322038.92409755,386119.762673381,1953,8,4,2,0,"SPLIT LEVEL",1.5,1891
"0194M00050000000",15243,"10-Jun-10",235000,926,1322217.13418322,385805.669384142,1960,9,4,2,1,"CONVENTIONAL",2,2080
"0194M00118000000",15243,"10-May-10",1,926,1322499.35642808,385684.110914807,1955,7,3,2,0,"RANCH",1,1080
"0194P00268000000",15243,"19-Nov-10",110750,926,1320807.48331088,384909.996021608,1956,5,2,1,0,"RANCH",1,1102
"0194R00031000000",15243,"30-Jun-10",120000,926,1320897.29912659,384823.666035577,1954,5,2,1,0,"RANCH",1,1064
"0194R00106000000",15243,"16-Mar-10",1,926,1321163.14205485,385040.332744491,1954,6,3,2,0,"RANCH",1,1080
"0194R00139000000",15243,"24-Nov-10",112000,926,1321773.78339655,385182.051039608,1951,7,3,1,1,"RANCH",1,1310
"0194R00175000000",15243,"19-Feb-10",195000,926,1321614.99734616,384971.186478246,1975,7,3,2,1,"BI-LEVEL",1,1403
"0194R00274000000",15243,"04-Mar-10",117000,926,1321646.44688905,384596.822769797,1960,7,3,2,1,"BI-LEVEL",1,1228
"0194S00088000000",15243,"19-May-10",164000,926,1322310.47186885,384851.726062493,1955,5,2,1,1,"RANCH",1,1156
"0194S00147000000",15243,"14-Jan-10",258400,926,1322620.90296657,384912.699452057,1955,8,3,3,0,"RANCH",1,1548
"0194S00228000000",15243,"12-Mar-10",246000,926,1323158.0037342,384782.806069474,1955,7,4,2,0,"SPLIT LEVEL",1,2008
"0250E00294000000",15234,"23-Feb-10",0,926,1333037.69169371,382924.721003453,1972,7,4,1,1,"COLONIAL",2,1798
"0251A00254000000",15228,"10-Dec-10",1899,926,1328836.25689004,383642.677697142,1932,8,4,1,2,"OLD STYLE",1.5,2269
"0251B00035000000",15228,"10-Mar-10",288500,926,1330067.68900724,383923.139254743,1937,7,2,2,0,"CAPE COD",1.5,3313
"0251B00061000000",15228,"12-Apr-10",720000,926,1329819.64223506,383456.381099248,1933,8,5,3,2,"OLD STYLE",2,5347
"0251B00216000000",15228,"15-Oct-10",0,926,1329313.99266164,384161.71438072,1950,8,4,2,0,"ROW END",2,1152
"0251C00032000000",15228,"27-Sep-10",365000,926,1330164.81471559,383741.716097502,1950,8,3,2,2,"CONVENTIONAL",2,3105
"0251C00222000000",15234,"07-Dec-10",170000,926,1330964.9238243,383784.564510287,1939,7,3,1,0,"OLD STYLE",2,1248
"0251D00030000000",15234,"21-Jan-10",1761,926,1331440.5886241,383410.606037744,1950,7,3,1,1,"CONVENTIONAL",2,1536
"0251D00034000000",15234,"02-Jul-10",144000,926,1331388.56551518,383477.106133341,1941,7,2,1,1,"OLD STYLE",2,1382
"0251D00036000000",15234,"23-Jun-10",172900,926,1331390.61956087,383529.716041683,1942,6,3,1,1,"OLD STYLE",2,1536
"0251D00048000000",15234,"02-Aug-10",150000,926,1331283.44692491,383800.939450872,1941,6,3,1,0,"CAPE COD",1.5,1275
"0251D00091000000",15234,"09-Dec-10",101000,926,1331958.07714634,383226.239388237,1927,5,2,1,0,"OLD STYLE",2,1144
"0251D00129000000",15234,"14-Jun-10",228000,926,1331464.53692671,383844.494384367,1940,7,3,1,1,"CAPE COD",1.5,1716
"0251D00160000000",15234,"15-Jun-10",173400,926,1331743.89869983,383741.882716503,1930,7,4,1,1,"OLD STYLE",1,1794
"0251D00166000000",15234,"13-Apr-10",35001,926,1331786.01850539,383686.43950076,1940,5,2,1,0,"RANCH",1,840
"0251D00190000000",15234,"30-Nov-10",70000,926,1332103.78401797,383291.05599616,1900,5,2,1,1,"CAPE COD",1,1253
"0251E00046000000",15228,"22-Mar-10",230000,926,1327977.95398972,382919.316082865,1951,6,3,3,0,"RANCH",1,1972
"0251E00050000000",15228,"04-May-10",400000,926,1327885.1583938,382815.949345245,1936,8,4,2,1,"TUDOR",2,2406
"0251E00126000000",15228,"25-Jun-10",160000,926,1328446.58058163,382964.192739339,1951,7,3,2,1,"COLONIAL",2,1827
"0251E00154000000",15228,"14-Sep-10",89000,926,1328179.99562911,382518.542726046,1960,6,4,1,1,"CAPE COD",1,1395
"0251E00264000000",15228,"12-Apr-10",320000,926,1328696.9767808,383202.266026719,1930,8,3,2,1,"VICTORIAN",2,2904
"0251F00112000000",15228,"27-Oct-10",495000,926,1329590.96566487,382504.849377096,1941,9,4,3,1,"OLD STYLE",2,3264
"0251F00153000000",15228,"14-Jul-10",1,926,1330079.46871466,382754.92604429,1946,8,3,3,0,"COLONIAL",2,2104
"0251G00014000000",15228,"15-Jul-10",352500,926,1331161.71225887,383032.069382006,1948,8,4,2,1,"OLD STYLE",2,2424
"0251G00050000000",15228,"03-Feb-10",440000,926,1330914.62131665,382873.651082376,1950,8,4,2,1,"CONVENTIONAL",1.5,3291
"0251G00090000000",15228,"01-Mar-10",197500,926,1330956.50163836,382357.906073584,1952,7,3,1,1,"COLONIAL",2,1464
"0251G00175000000",15228,"08-Nov-10",1,926,1330153.02291218,383019.219531429,1952,8,4,2,1,"CAPE COD",1.5,3248
"0251G00237000000",15234,"29-Jul-10",229900,926,1331036.41047652,383188.367706674,1949,6,3,1,1,"OLD STYLE",2,1639
"0251H00182000000",15234,"22-Apr-10",160000,926,1331634.99130245,382623.051026753,1940,7,3,1,0,"OLD STYLE",2,1472
"0251H00198000000",15234,"19-Jul-10",1,926,1331401.74909916,382946.404385784,1940,6,3,2,1,"OLD STYLE",2,1456
"0251H00200000000",15234,"28-Oct-10",0,926,1331408.16186655,383014.3543887,1948,8,3,1,1,"OLD STYLE",2,1328
"0251H00214000000",15234,"04-Jun-10",117000,926,1331448.95982528,383183.499385139,1930,6,2,1,0,"OLD STYLE",1.5,1054
"0251H00252000000",15234,"01-Sep-10",210000,926,1331809.02059702,383004.726072751,1953,6,3,1,0,"CONVENTIONAL",1.5,1598
"0251H00260000000",15234,"01-Mar-10",156000,926,1331707.77672419,383135.429390464,1946,6,3,1,1,"OLD STYLE",2,1563
"0251H00298000000",15234,"07-Oct-10",130000,926,1332340.4536765,383138.489425207,1948,6,3,1,0,"COLONIAL",2,1248
"0251J00239000000",15228,"27-Sep-10",323000,926,1328457.8760371,381867.116058275,1970,8,4,3,0,"CONVENTIONAL",2,2762
"0251J00260000000",15228,"26-Jul-10",1,926,1328200.06954455,381530.517768429,1954,7,3,2,0,"RANCH",1,1648
"0251J00301000000",15228,"21-May-10",330000,926,1328797.85253133,381682.527676693,1941,8,4,3,1,"OLD STYLE",2,2720
"0251L00024000000",15228,"24-May-10",375000,926,1330500.03303186,381982.616093944,1985,9,4,2,2,"CONVENTIONAL",2,2776
"0251M00214000000",15228,"05-Oct-10",1644,926,1331343.50770802,381863.69442397,1984,8,4,2,1,"COLONIAL",2,1944
"0251N00070000000",15228,"29-Oct-10",1,926,1327940.41942678,381298.610994138,1953,7,3,2,0,"CONVENTIONAL",2,2060
"0251N00082000000",15228,"24-Sep-10",215000,926,1328117.04130641,381050.289317122,1953,8,3,2,1,"RANCH",1,1462
"0251P00818000000",15234,"01-Jul-10",430000,926,1329696.69347135,380660.40601474,1993,7,3,2,1,"CONDO",2,3402
"0251P00836000000",15234,"07-Jun-10",1,926,1329513.0796623,380820.765987185,1992,7,3,4,1,"TOWNHOUSE",0,1992
"0251R00042000000",15228,"19-Jan-10",265000,926,1330530.76391678,381142.982737113,1979,8,4,2,0,"COLONIAL",2,2352
"0251R00072000000",15228,"30-Dec-10",1,926,1330601.77750479,381326.604348683,1983,8,4,2,1,"COLONIAL",2,2016
"0252A00028000000",15243,"02-Dec-10",117500,926,1323486.05916732,384192.017778088,1955,7,3,1,1,"RANCH",1,1434
"0252A00248000000",15228,"06-Aug-10",109000,926,1324042.57942908,383713.429343243,1950,7,3,1,1,"RANCH",1,1092
"0252B00125000000",15228,"30-Nov-10",1,926,1324994.78592516,383868.137769256,1955,7,3,1,1,"CONVENTIONAL",2,1298
"0252B00184000000",15228,"06-Aug-10",175000,926,1324779.34185954,383994.629374753,1956,7,3,1,1,"RANCH",1,1374
"0252B00255000000",15228,"14-Jan-10",1,926,1324487.46273076,383668.482711743,2002,8,4,3,1,"CONTEMPORARY",1,3473
"0252C00010000000",15228,"04-Jan-10",0,926,1325523.82965678,384226.180989662,1948,6,3,1,1,"OLD STYLE",2,1404
"0252C00069000000",15228,"08-Apr-10",286900,926,1325770.2356694,383868.642621526,1936,8,4,3,1,"CAPE COD",1.8,2063
"0252C00100000000",15228,"06-Jan-10",179000,926,1325995.29195052,384068.924440604,1940,5,3,1,1,"RANCH",1,1900
"0252C00102000000",15228,"15-Mar-10",184899,926,1325990.49959007,383990.96276593,1946,6,3,1,1,"OLD STYLE",2,1288
"0252C00217000000",15228,"29-Oct-10",1,926,1326200.93971884,383402.729409317,1939,7,4,2,0,"OLD STYLE",2,2090
"0252C00229000000",15228,"06-Jan-10",280000,926,1326503.24516786,383554.791045432,1925,8,3,2,1,"OLD STYLE",2,2532
"0252D00018000000",15228,"02-Aug-10",1,926,1326671.13808608,383855.326146923,1945,7,3,1,0,"OLD STYLE",2,1858
"0252D00200000000",15228,"30-Jul-10",230000,926,1327398.59049408,383529.916100077,1935,7,3,2,1,"CAPE COD",1.5,1813
"0252E00120000000",15228,"09-Apr-10",94900,926,1324241.91739033,382838.781019826,1926,6,3,1,1,"OLD STYLE",2,1268
"0252F00024000000",15228,"08-Oct-10",1,926,1325387.78594412,383079.801060845,1929,7,3,2,0,"COLONIAL",2,1732
"0252F00082000000",15228,"26-Apr-10",210000,926,1324903.94760711,383365.182750399,1952,7,3,1,2,"RANCH",1,1395
"0252F00213000000",15228,"13-Aug-10",460000,926,1325264.06621663,382764.826086272,1928,10,4,2,2,"VICTORIAN",2,2227
"0252G00016000000",15228,"15-Mar-10",195000,926,1325562.42094583,383336.487663995,1932,7,3,1,1,"CAPE COD",1.8,2033
"0252G00032000000",15228,"16-Jun-10",272500,926,1325805.86451719,383293.152811247,1940,6,3,2,1,"CAPE COD",1.5,1696
"0252G00190000000",15228,"03-Mar-10",1,926,1326188.55517123,383343.191188969,1956,8,4,1,2,"CONVENTIONAL",2,2156
"0252G00224000100",15228,"16-Mar-10",1,926,1326273.46270327,382724.054466221,NA,NA,NA,NA,NA,"",NA,NA
"0252G00228000000",15228,"16-Mar-10",1,926,1326325.82635732,382716.949379546,1929,7,3,2,1,"OLD STYLE",2,2022
"0252H00082000000",15228,"06-Apr-10",1,926,1326691.56039046,382655.14268856,1955,6,3,1,1,"CONVENTIONAL",2,1426
"0252H00086000000",15228,"29-Dec-10",172500,926,1326579.19903403,382591.03767918,1955,6,3,2,1,"CAPE COD",1.5,1794
"0252H00110000000",15228,"04-Jun-10",203000,926,1326999.18208375,382665.35103349,1939,6,3,1,1,"OLD STYLE",2,1270
"0252H00114000000",15228,"11-Aug-10",365000,926,1327019.31895607,382771.146007737,1965,7,3,3,0,"RANCH",1,2000
"0252H00184000000",15228,"21-Jul-10",420000,926,1327589.3592599,382519.476015382,1957,7,3,2,0,"CAPE COD",1,2620
"0252K00100000100",15228,"06-May-10",82000,926,1325180.12413353,382092.22101229,NA,0,0,0,0,"",0,0
"0252K00100000800",15228,"29-Oct-10",88000,926,1325188.83732476,382081.780986033,NA,0,0,0,0,"",0,0
"0252K00100005200",15228,"29-Oct-10",88000,926,1325293.88342173,382048.22604115,1979,5,2,1,0,"CONDO",1,979
"0252K00100007200",15228,"14-Jan-10",85000,926,1325319.06014729,382040.179408499,1979,5,2,1,0,"CONDO",1,979
"0252K00100010300",15228,"06-May-10",82000,926,1325218.73272024,382057.446024954,1979,5,2,1,0,"CONDO",1,979
"0252K00210000000",15228,"25-May-10",1,926,1324621.3204979,382351.76102776,1890,7,4,1,1,"OLD STYLE",2,2005
"0252L00008000000",15228,"24-Aug-10",336750,926,1326345.69625117,382429.356025039,1928,6,3,1,0,"OLD STYLE",2,1826
"0252L00235000000",15228,"29-Apr-10",90000,926,1326121.93803776,381794.791068082,1988,6,3,1,1,"CONTEMPORARY",2,1404
"0252L00258000000",15228,"10-Dec-10",450000,926,1325757.4797381,382022.051046497,1939,8,3,3,1,"OLD STYLE",2,3437
"0252M00040000000",15228,"23-Mar-10",180000,926,1326723.47804357,382246.119379323,1941,6,3,1,1,"COLONIAL",2,1260
"0252M00044000000",15228,"30-Apr-10",189900,926,1326693.41862992,382163.051055191,1947,7,3,1,1,"COLONIAL",2,1412
"0252M00048000000",15228,"26-Jul-10",179000,926,1326630.12888121,382075.821012801,1949,6,3,1,1,"CAPE COD",1,1332
"0252M00078000000",15228,"03-Jun-10",172500,926,1326845.28986791,381896.271039544,1941,7,3,1,0,"OLD STYLE",2,1319
"0252M00235000000",15228,"07-Dec-10",1,926,1327716.2644818,382112.562690573,1928,9,4,3,0,"CONTEMPORARY",3,4899
"0252M00237000000",15228,"01-Feb-10",223000,926,1327686.23669108,382253.97602668,1948,6,3,1,1,"OLD STYLE",2,1356
"0253C00084000000",15243,"05-Apr-10",125000,926,1320991.8877758,384344.559413987,1956,6,3,1,0,"RANCH",1,1117
"0253D00020000000",15243,"07-Jul-10",292000,926,1323159.68796498,383930.039370322,1952,7,3,2,1,"SPLIT LEVEL",1,2465
"0253D00046000000",15243,"16-Aug-10",1,926,1322916.99223881,383886.782707958,1957,6,3,2,0,"RANCH",1,1448
"0318A00128000000",15234,"17-Jun-10",235000,926,1328837.97195936,380035.831014577,1962,8,4,2,1,"COLONIAL",2,2032
"0318A00183000000",15234,"24-Aug-10",245000,926,1328345.8370612,380572.51936303,1968,9,4,4,1,"CONVENTIONAL",2,2414
"0318A00197000000",15234,"23-Jul-10",235000,926,1328056.22970571,379709.407671551,1963,9,4,2,1,"CONVENTIONAL",2,2460
"0318C00030000000",15234,"12-Aug-10",1,926,1331171.28682409,380143.297669502,1957,7,3,2,0,"CAPE COD",1.5,1508
"0318C00080011300",15234,"30-Aug-10",170000,926,1330228.66963133,380325.099393701,1981,5,2,1,1,"CONDO",1,1500
"0318C00080012400",15234,"25-Mar-10",175000,926,1330289.50319469,380335.449381296,1981,5,2,2,0,"CONDO",1,1500
"0318C00080021700",15234,"23-Jul-10",196000,926,1330598.49218762,380070.53103162,1980,6,3,2,0,"CONDO",2,1850
"0318C00080022200",15234,"07-Apr-10",225000,926,1330673.16850383,379893.316036238,1980,7,3,2,1,"CONDO",2,2456
"0318C00080022400",15234,"07-Apr-10",245000,926,1330726.49244643,379957.151094763,1980,8,3,3,0,"CONDO",2,2456
"0318C00080024400",15234,"13-Jul-10",235000,926,1330861.47798807,380174.506077213,1979,7,3,3,1,"CONDO",2,2533
"0318C00080030400",15234,"11-Jun-10",208996,926,1329853.17955201,379811.052734536,1987,6,3,2,1,"CONDO",2,2012
"0318C00080031000",15234,"25-May-10",1,926,1329919.60409935,379699.819359024,1987,7,3,3,1,"CONDO",2,2994
"0318C00080031200",15234,"25-Jan-10",1,926,1329906.03678802,380269.979384142,1987,7,3,2,1,"CONDO",2,2028
"0318C00080040800",15234,"24-Jun-10",265000,926,1330190.01414691,380512.717714573,2001,6,2,2,2,"CONDO",1,1275
"0318C00080120800",15234,"12-Jan-10",1,926,1330227.35141743,379722.62440594,1983,6,2,2,1,"CONDO",2,1918
"0318C00080122400",15234,"13-Aug-10",225000,926,1330204.23216406,379497.756045953,1982,6,3,2,0,"CONDO",2,1850
"0318C00080123200",15234,"19-Feb-10",195000,926,1330290.46447404,379451.601055145,1982,7,3,2,1,"CONDO",2,1850
"0318C00080123600",15234,"08-Mar-10",1,926,1330326.81858512,379394.304430071,1982,6,3,2,1,"CONDO",2,2028
"0318C00080130900",15234,"30-Mar-10",0,926,1329988.53788096,380152.329319341,1987,6,3,2,1,"CONDO",2,1700
"0318C00080140900",15234,"26-Aug-10",300000,926,1329664.37809587,379967.802779994,1986,6,3,4,1,"CONDO",1.5,2561
"0318C00080201500",15234,"26-Oct-10",167000,926,1330261.21528451,380304.567730125,1981,5,2,2,0,"CONDO",1,1500
"0318C00080201900",15234,"12-Apr-10",165000,926,1330320.72299657,380330.0260484,1981,5,2,2,0,"CONDO",1,1500
"0318C00080252500",15234,"04-Jun-10",0,926,1329495.59366691,380425.554385837,1987,7,3,2,1,"CONDO",2,2196
"0318C00080300100",15234,"19-May-10",270000,926,1330066.42743388,380255.41107902,1987,7,3,2,1,"CONDO",2,2018
"0318C00080W41000",15234,"08-Jul-10",1,926,1330216.46974348,380515.571126894,2001,7,3,2,2,"CONDO",1,1746
"0318C00080W41200",15234,"15-Sep-10",0,926,1330233.74494684,380533.559332427,2002,7,3,2,2,"CONDO",1.5,1355
"0318D00057000000",15234,"27-May-10",163000,926,1332061.7320407,380364.259400133,1956,7,3,1,1,"RANCH",1,1287
"0318E00214000000",15234,"23-Nov-10",215000,926,1328220.56372298,379700.924345195,1963,8,4,2,1,"CONVENTIONAL",2,1998
"0318F00206000000",15234,"31-Mar-10",225000,926,1329027.38824623,379558.489456267,1960,8,4,2,1,"COLONIAL",2,1976
"0318F00208000000",15234,"27-May-10",150000,926,1328945.6084121,379572.727702193,1960,7,3,2,0,"RANCH",1,1470
"0318F00255000000",15234,"23-Nov-10",189900,926,1329391.13672251,379688.189385767,1958,7,3,2,0,"CAPE COD",1.5,1882
