Parcel_ID|Municipality|Property_Address|School_District|Neighborhood_Code|Tax_Code|Recording_Date|Owner_Code|Sale_Price|State_Code|Deed_Book|Use_Code|Deed_Page|Homestead|Abatement|Farmstead|Lot_Area|Land_Value_2012_Mkt|Land_Value_2012_Cty|Building_Value_2012_Mkt|Building_Value_2012_Cty|Total_Value_2012_Mkt|Total_Value_2012_Cty
0194-B-00184-0000-00|926 MT. LEBANON|30 CARLETON DR|Mt Lebanon|92609|Taxable|5/18/2011|Regular|239400|Residential|14581|SINGLE FAMILY|297|Yes|No|No|7,648 SQFT|44000|44000|159200|144200|203200|188200
0194-B-00186-0000-00|926 MT. LEBANON|34 CARLETON DR|Mt Lebanon|92609|Taxable|10/25/2002|Regular|233000|Residential|11488|SINGLE FAMILY|189|Yes|No|No|7,304 SQFT|43800|43800|178000|163000|221800|206800
0194-B-00188-0000-00|926 MT. LEBANON|38 CARLETON DR|Mt Lebanon|92609|Taxable|8/8/2008|Regular|276000|Residential|13699|SINGLE FAMILY|245|Yes|No|No|10,869 SQFT|45800|45800|172700|157700|218500|203500
0194-B-00190-0000-00|926 MT. LEBANON|104 DUPONT CIR|Mt Lebanon|92609|Taxable|9/7/2010|Regular|320000|Residential|14371|SINGLE FAMILY|550|No|No|No|3,271 SQFT|35700|35700|166900|166900|202600|202600
0194-B-00194-0000-00|926 MT. LEBANON|108 DUPONT CIR|Mt Lebanon|92609|Taxable|7/28/1998|Regular|174000|Residential|10256|SINGLE FAMILY|631|Yes|No|No|9,163 SQFT|38000|38000|162000|147000|200000|185000
0194-B-00196-0000-00|926 MT. LEBANON|112 DUPONT CIR|Mt Lebanon|92609|Taxable|6/17/1968|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|12,194 SQFT|39900|39900|160700|145700|200600|185600
0194-B-00200-0000-00|926 MT. LEBANON|116 DUPONT CIR|Mt Lebanon|92609|Taxable|1/9/2007|Regular|0|Residential|13113|SINGLE FAMILY|97|Yes|No|No|16,607 SQFT|51000|51000|177000|162000|228000|213000
0194-B-00202-0000-00|926 MT. LEBANON|120 DUPONT CIR|Mt Lebanon|92609|Taxable|5/3/2006|Regular|1|Residential|12833|SINGLE FAMILY|54|Yes|No|No|7,820 SQFT|44000|44000|136500|121500|180500|165500
0194-B-00206-0000-00|926 MT. LEBANON|124 DUPONT CIR|Mt Lebanon|92609|Taxable|11/14/2007|Regular|1|Residential|13438|SINGLE FAMILY|380|Yes|No|No|9,131 SQFT|44600|44600|125400|110400|170000|155000
0194-B-00208-0000-00|926 MT. LEBANON|128 DUPONT CIR|Mt Lebanon|92609|Taxable|7/25/1986|Regular|145500|Residential|7349|SINGLE FAMILY|338|Yes|No|No|15,504 SQFT|50000|50000|172400|157400|222400|207400
0194-B-00244-0000-00|926 MT. LEBANON|105 DILLON DR|Mt Lebanon|92609|Taxable|5/5/2003|Regular|257000|Residential|11637|SINGLE FAMILY|587|Yes|No|No|6,465 SQFT|43400|43400|200600|185600|244000|229000
0194-B-00246-0000-00|926 MT. LEBANON|109 DILLON DR|Mt Lebanon|92609|Taxable|6/7/2011|Regular|230000|Residential|14598|SINGLE FAMILY|243|Yes|No|No|6,533 SQFT|43400|43400|130700|115700|174100|159100
0194-B-00248-0000-00|926 MT. LEBANON|113 DILLON DR|Mt Lebanon|92609|Taxable|1/3/2005|Regular|280000|Residential|12309|SINGLE FAMILY|312|Yes|No|No|7,076 SQFT|43700|43700|179300|164300|223000|208000
0194-B-00250-0000-00|926 MT. LEBANON|VANDERBILT DR|Mt Lebanon|92609|Exempt|3/14/2008|Corporation|20500|Residential|13547|BUILDERS LOT|582|No|No|No|5.5600 Acres|51000|51000|0|0|51000|51000
0194-B-00252-0000-00|926 MT. LEBANON|117 DILLON DR|Mt Lebanon|92609|Taxable|12/21/1992|Regular|139050|Residential|8872|SINGLE FAMILY|366|Yes|No|No|13,204 SQFT|47900|47900|140400|125400|188300|173300
0194-B-00254-0000-00|926 MT. LEBANON|121 DILLON DR|Mt Lebanon|92609|Taxable|9/6/1989|Regular|156500|Residential|8092|SINGLE FAMILY|128|Yes|No|No|12,154 SQFT|46900|46900|152500|137500|199400|184400
0194-B-00256-0000-00|926 MT. LEBANON|125 DILLON DR|Mt Lebanon|92609|Taxable|8/20/2002|Regular|167000|Residential|11434|SINGLE FAMILY|327|Yes|No|No|11,294 SQFT|46200|46200|116000|101000|162200|147200
0194-B-00258-0000-00|926 MT. LEBANON|129 DILLON DR|Mt Lebanon|92609|Taxable|9/4/2003|Regular|164900|Residential|11769|SINGLE FAMILY|290|Yes|No|No|10,000 SQFT|45000|45000|118500|103500|163500|148500
0194-B-00260-0000-00|926 MT. LEBANON|124 DILLON DR|Mt Lebanon|92609|Taxable|1/11/1979|Regular|14900|Residential|6055|SINGLE FAMILY|707|Yes|No|No|20,225 SQFT|43750|43750|100000|85000|143750|128750
0194-B-00262-0000-00|926 MT. LEBANON|128 DILLON DR|Mt Lebanon|92609|Taxable|1/24/2008|Corporation|1|Residential|13503|SINGLE FAMILY|416|No|No|No|8,400 SQFT|35000|35000|105000|105000|140000|140000
0194-B-00264-0000-00|926 MT. LEBANON|132 DILLON DR|Mt Lebanon|92609|Taxable|8/24/1992|Regular|120000|Residential|8793|SINGLE FAMILY|498|Yes|No|No|8,400 SQFT|37600|37600|125700|110700|163300|148300
0194-B-00266-0000-00|926 MT. LEBANON|136 DILLON DR|Mt Lebanon|92609|Taxable|10/7/2005|Regular|1|Residential|12620|SINGLE FAMILY|29|Yes|No|No|8,400 SQFT|37600|37600|69000|54000|106600|91600
0194-B-00268-0000-00|926 MT. LEBANON|140 DILLON DR|Mt Lebanon|92609|Taxable|4/14/2005|Regular|201000|Residential|12410|SINGLE FAMILY|33|Yes|No|No|8,400 SQFT|44300|44300|121300|106300|165600|150600
0194-B-00270-0000-01|926 MT. LEBANON|144 DILLON DR|Mt Lebanon|92609|Taxable|5/14/1997|Regular|134000|Residential|9943|SINGLE FAMILY|466|Yes|No|No|8,400 SQFT|44300|44300|113000|98000|157300|142300
0194-B-00272-0000-00|926 MT. LEBANON|148 DILLON DR|Mt Lebanon|92609|Taxable|5/31/2011|Regular|272500|Residential|14591|SINGLE FAMILY|48|Yes|No|No|8,400 SQFT|44300|44300|108100|93100|152400|137400
0194-C-00008-0000-00|926 MT. LEBANON|518 PAT HAVEN DR|Mt Lebanon|92608|Taxable|6/8/1983|Regular|83000|Residential|6669|SINGLE FAMILY|515|Yes|No|No|9,640 SQFT|35900|35900|109100|94100|145000|130000
0194-C-00012-0000-00|926 MT. LEBANON|522 PAT HAVEN DR|Mt Lebanon|92608|Taxable|1/22/1971|Regular|31000|Residential||SINGLE FAMILY|0|Yes|No|No|6,623 SQFT|34300|34300|130700|115700|165000|150000
0194-C-00016-0000-00|926 MT. LEBANON|545 PAT HAVEN DR|Mt Lebanon|92608|Taxable|9/3/1976|Regular|58500|Residential||SINGLE FAMILY|0|Yes|No|No|6,600 SQFT|22400|22400|126300|111300|148700|133700
0194-C-00018-0000-00|926 MT. LEBANON|541 PAT HAVEN DR|Mt Lebanon|92608|Taxable|8/12/1982|Regular|67500|Residential|6515|SINGLE FAMILY|405|Yes|No|No|6,600 SQFT|22400|22400|128100|113100|150500|135500
0194-C-00020-0000-00|926 MT. LEBANON|537 PAT HAVEN DR|Mt Lebanon|92608|Taxable|7/17/1987|Regular|110000|Residential|7600|SINGLE FAMILY|350|Yes|No|No|6,600 SQFT|29200|29200|130100|115100|159300|144300
0194-C-00022-0000-00|926 MT. LEBANON|533 PAT HAVEN DR|Mt Lebanon|92608|Taxable|9/5/1961|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|6,600 SQFT|29200|29200|89200|74200|118400|103400
0194-C-00024-0000-00|926 MT. LEBANON|529 PAT HAVEN DR|Mt Lebanon|92608|Taxable|1/25/2010|Regular|1|Residential|14164|SINGLE FAMILY|198|Yes|No|No|6,600 SQFT|29200|29200|101400|86400|130600|115600
0194-C-00026-0000-00|926 MT. LEBANON|525 PAT HAVEN DR|Mt Lebanon|92608|Taxable|5/10/2000|Regular|1|Residential|10760|SINGLE FAMILY|582|Yes|No|No|6,600 SQFT|29200|29200|131800|116800|161000|146000
0194-C-00028-0000-00|926 MT. LEBANON|521 PAT HAVEN DR|Mt Lebanon|92608|Taxable|9/28/1972|Regular|0|Residential||SINGLE FAMILY|0|Yes|Yes|No|6,678 SQFT|29200|29200|112600|97600|141800|126800
0194-C-00030-0000-00|926 MT. LEBANON|517 PAT HAVEN DR|Mt Lebanon|92608|Taxable|10/28/2011|Regular|217600|Residential|14725|SINGLE FAMILY|275|Yes|No|No|7,387 SQFT|29400|29400|117500|102500|146900|131900
0194-C-00034-0000-00|926 MT. LEBANON|1331 BOWER HILL RD|Mt Lebanon|92608|Taxable|9/28/1978|Regular|40500|Residential||SINGLE FAMILY|0|Yes|No|No|6,500 SQFT|30900|30900|82900|67900|113800|98800
0194-C-00036-0000-00|926 MT. LEBANON|1327 BOWER HILL RD|Mt Lebanon|92608|Taxable|2/19/1998|Regular|64000|Residential|10135|SINGLE FAMILY|442|Yes|No|No|6,500 SQFT|30900|30900|72600|57600|103500|88500
0194-C-00038-0000-00|926 MT. LEBANON|1323 BOWER HILL RD|Mt Lebanon|92608|Taxable|5/17/2001|Regular|120500|Residential|11048|SINGLE FAMILY|519|Yes|No|No|6,500 SQFT|23400|23400|84200|69200|107600|92600
0194-C-00040-0000-00|926 MT. LEBANON|1319 BOWER HILL RD|Mt Lebanon|92608|Taxable|9/30/2002|Regular|93500|Residential|11467|SINGLE FAMILY|212|Yes|No|No|6,500 SQFT|30900|30900|62600|47600|93500|78500
0194-C-00042-0000-00|926 MT. LEBANON|1315 BOWER HILL RD|Mt Lebanon|92608|Taxable|8/7/1978|Regular|57900|Residential||SINGLE FAMILY|0|Yes|No|No|6,500 SQFT|34300|34300|76000|61000|110300|95300
0194-C-00044-0000-00|926 MT. LEBANON|1311 BOWER HILL RD|Mt Lebanon|92608|Taxable|8/27/2002|Regular|112900|Residential|11439|SINGLE FAMILY|382|No|No|No|6,500 SQFT|30900|30900|66000|66000|96900|96900
0194-C-00046-0000-00|926 MT. LEBANON|1307 BOWER HILL RD|Mt Lebanon|92608|Taxable|2/24/2005|Regular|1|Residential|12359|SINGLE FAMILY|49|Yes|No|No|6,500 SQFT|32000|32000|60000|45000|92000|77000
0194-C-00048-0000-00|926 MT. LEBANON|1303 BOWER HILL RD|Mt Lebanon|92608|Taxable|3/9/2007|Regular|122500|Residential|13169|SINGLE FAMILY|417|Yes|No|No|9,274 SQFT|32000|32000|84300|69300|116300|101300
0194-C-00056-0000-00|926 MT. LEBANON|1314 SYLVANDELL DR|Mt Lebanon|92608|Taxable|8/5/1999|Regular|1|Residential|10548|SINGLE FAMILY|142|No|No|No|9,780 SQFT|36000|36000|73300|73300|109300|109300
0194-C-00058-0000-00|926 MT. LEBANON|1306 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|1/6/2009|Regular|138500|Residential|13828|SINGLE FAMILY|555|Yes|No|No|7,361 SQFT|29400|29400|81200|66200|110600|95600
0194-C-00060-0000-00|926 MT. LEBANON|1310 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|4/5/1988|Regular|64500|Residential|7757|SINGLE FAMILY|211|Yes|No|No|8,163 SQFT|31500|31500|91100|76100|122600|107600
0194-C-00062-0000-00|926 MT. LEBANON|1314 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|3/18/1975|Regular|34000|Residential||SINGLE FAMILY|0|Yes|Yes|No|8,948 SQFT|31800|31800|93600|78600|125400|110400
0194-C-00066-0000-00|926 MT. LEBANON|1318 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|9/1/1967|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|20,518 SQFT|40100|40100|101800|86800|141900|126900
0194-C-00070-0000-00|926 MT. LEBANON|CRAIGVIEW DR|Mt Lebanon|92608|Taxable|9/28/1978|Regular|40500|Residential||VACANT LAND|0|No|No|No|5,517 SQFT|2200|2200|0|0|2200|2200
0194-C-00074-0000-00|926 MT. LEBANON|1322 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|6/6/2007|Regular|1|Residential|13261|SINGLE FAMILY|43|Yes|No|No|14,683 SQFT|52900|52900|76600|61600|129500|114500
0194-C-00078-0000-00|926 MT. LEBANON|1326 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|1/26/1953|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|10,923 SQFT|33200|33200|111200|96200|144400|129400
0194-C-00082-0000-00|926 MT. LEBANON|1330 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|9/26/2011|Regular|129500|Residential|14697|SINGLE FAMILY|69|No|No|No|7,162 SQFT|34500|34500|86100|86100|120600|120600
0194-C-00084-0000-00|926 MT. LEBANON|1334 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|10/10/2008|Regular|1|Residential|13758|SINGLE FAMILY|311|Yes|No|No|6,000 SQFT|34100|34100|77900|62900|112000|97000
0194-C-00086-0000-00|926 MT. LEBANON|1338 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|5/20/2008|Regular|141500|Residential|13615|SINGLE FAMILY|27|Yes|No|No|6,000 SQFT|34100|34100|92500|77500|126600|111600
0194-C-00088-0000-00|926 MT. LEBANON|1342 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|12/10/1993|Regular|0|Residential|9115|SINGLE FAMILY|342|No|No|No|6,000 SQFT|34100|34100|96200|96200|130300|130300
0194-C-00090-0000-00|926 MT. LEBANON|1346 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|11/5/2001|Regular|122000|Residential|11191|SINGLE FAMILY|287|Yes|No|No|6,000 SQFT|34100|34100|82000|67000|116100|101100
0194-C-00092-0000-00|926 MT. LEBANON|1350 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|10/24/2007|Regular|1|Residential|13417|SINGLE FAMILY|112|Yes|No|No|6,000 SQFT|34100|34100|84800|69800|118900|103900
0194-C-00094-0000-00|926 MT. LEBANON|1354 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|9/15/1994|Regular|81500|Residential|9305|SINGLE FAMILY|45|Yes|No|No|6,000 SQFT|34100|34100|70900|55900|105000|90000
0194-C-00096-0000-00|926 MT. LEBANON|1358 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|8/25/2011|Regular|152000|Residential|14670|SINGLE FAMILY|471|No|No|No|6,000 SQFT|34100|34100|74000|74000|108100|108100
0194-C-00098-0000-00|926 MT. LEBANON|1362 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|8/1/1967|Regular|22000|Residential||SINGLE FAMILY|0|Yes|No|No|6,000 SQFT|30700|30700|74000|59000|104700|89700
0194-C-00104-0000-00|926 MT. LEBANON|1381 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|2/7/2006|Regular|130000|Residential|12741|SINGLE FAMILY|535|Yes|No|No|7,200 SQFT|34600|34600|84100|69100|118700|103700
0194-C-00108-0000-00|926 MT. LEBANON|1377 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|8/14/2009|Regular|1|Residential|14013|SINGLE FAMILY|101|Yes|No|No|12,000 SQFT|37800|37800|65500|50500|103300|88300
0194-C-00111-0000-00|926 MT. LEBANON|1365 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|4/30/2007|Regular|10|Residential|13218|SINGLE FAMILY|73|Yes|Yes|No|9,000 SQFT|35400|35400|122600|107600|158000|143000
0194-C-00113-0000-00|926 MT. LEBANON|1361 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|3/13/2006|Regular|126000|Residential|12773|SINGLE FAMILY|341|No|No|No|6,000 SQFT|34100|34100|70900|70900|105000|105000
0194-C-00115-0000-00|926 MT. LEBANON|1357 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|9/11/1998|Regular|90000|Residential|10295|SINGLE FAMILY|59|Yes|No|No|6,000 SQFT|30700|30700|73700|58700|104400|89400
0194-C-00117-0000-00|926 MT. LEBANON|1353 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|9/13/2001|Regular|1|Residential|11149|SINGLE FAMILY|540|Yes|No|No|6,000 SQFT|34100|34100|87100|72100|121200|106200
0194-C-00119-0000-00|926 MT. LEBANON|1349 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|2/23/2010|Regular|1|Residential|14183|SINGLE FAMILY|393|Yes|No|No|6,000 SQFT|34100|34100|66100|51100|100200|85200
0194-C-00121-0000-00|926 MT. LEBANON|1345 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|5/20/2008|Regular|1|Residential|13615|SINGLE FAMILY|285|Yes|No|No|6,000 SQFT|34100|34100|63900|48900|98000|83000
0194-C-00123-0000-00|926 MT. LEBANON|1341 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|9/8/2009|Regular|138000|Residential|14035|SINGLE FAMILY|453|Yes|No|No|6,895 SQFT|34400|34400|86900|71900|121300|106300
0194-C-00127-0000-00|926 MT. LEBANON|1311 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|7/20/2006|Regular|134000|Residential|12924|SINGLE FAMILY|331|Yes|No|No|8,115 SQFT|34900|34900|69400|54400|104300|89300
0194-C-00129-0000-00|926 MT. LEBANON|1307 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|10/23/2003|Regular|104000|Residential|11830|SINGLE FAMILY|436|No|No|No|6,000 SQFT|34100|34100|73800|73800|107900|107900
0194-C-00131-0000-00|926 MT. LEBANON|1303 CRAIGVIEW DR|Mt Lebanon|92608|Taxable|12/14/1998|Regular|1|Residential|10365|SINGLE FAMILY|275|Yes|No|No|8,897 SQFT|35300|35300|171000|156000|206300|191300
0194-C-00136-0000-00|926 MT. LEBANON|1336 SYLVANDELL DR|Mt Lebanon|92608|Taxable|8/21/2003|Regular|137000|Residential|11753|SINGLE FAMILY|542|Yes|No|No|9,000 SQFT|35400|35400|84600|69600|120000|105000
0194-C-00139-0000-00|926 MT. LEBANON|1340 SYLVANDELL DR|Mt Lebanon|92608|Taxable|5/5/2008|Regular|143170|Residential|13598|SINGLE FAMILY|14|Yes|No|No|6,000 SQFT|34100|34100|74000|59000|108100|93100
0194-C-00141-0000-00|926 MT. LEBANON|1344 SYLVANDELL DR|Mt Lebanon|92608|Taxable|3/5/1993|Regular|72500|Residential|8919|SINGLE FAMILY|47|Yes|No|No|6,000 SQFT|34100|34100|82000|67000|116100|101100
0194-C-00143-0000-00|926 MT. LEBANON|1348 SYLVANDELL DR|Mt Lebanon|92608|Taxable|8/3/2007|Regular|158500|Residential|13329|SINGLE FAMILY|173|No|No|No|6,120 SQFT|34100|34100|91700|91700|125800|125800
0194-C-00145-0000-00|926 MT. LEBANON|1352 SYLVANDELL DR|Mt Lebanon|92608|Taxable|12/31/2003|Regular|115000|Residential|11905|SINGLE FAMILY|336|Yes|No|No|6,120 SQFT|34100|34100|78900|63900|113000|98000
0194-C-00147-0000-00|926 MT. LEBANON|1356 SYLVANDELL DR|Mt Lebanon|92608|Exempt|9/8/2010|Corporation|168000|Residential|14372|SINGLE FAMILY|357|No|No|No|6,120 SQFT|34100|34100|113500|113500|147600|147600
0194-C-00149-0000-00|926 MT. LEBANON|1360 SYLVANDELL DR|Mt Lebanon|92608|Taxable|8/26/1977|Regular|43500|Residential||SINGLE FAMILY|0|Yes|Yes|No|6,120 SQFT|34100|34100|69600|54600|103700|88700
0194-C-00151-0000-00|926 MT. LEBANON|1364 SYLVANDELL DR|Mt Lebanon|92608|Taxable|4/22/1988|Regular|69000|Residential|7767|SINGLE FAMILY|330|Yes|No|No|6,120 SQFT|34100|34100|75600|60600|109700|94700
0194-C-00153-0000-00|926 MT. LEBANON|1368 SYLVANDELL DR|Mt Lebanon|92608|Taxable|4/10/2007|Regular|1|Residential|13198|SINGLE FAMILY|507|Yes|No|No|6,120 SQFT|34100|34100|74500|59500|108600|93600
0194-C-00155-0000-00|926 MT. LEBANON|1372 SYLVANDELL DR|Mt Lebanon|92608|Taxable|8/19/1998|Regular|95000|Residential|10275|SINGLE FAMILY|47|Yes|No|No|6,120 SQFT|34100|34100|84100|69100|118200|103200
0194-C-00157-0000-00|926 MT. LEBANON|1376 SYLVANDELL DR|Mt Lebanon|92608|Taxable|2/8/2012|Regular|130000|Residential|14807|SINGLE FAMILY|537|Yes|Yes|No|6,120 SQFT|34100|34100|95200|80200|129300|114300
0194-C-00161-0000-00|926 MT. LEBANON|1367 SYLVANDELL DR|Mt Lebanon|92608|Taxable|10/19/1978|Regular|58000|Residential||SINGLE FAMILY|0|Yes|No|No|7,945 SQFT|31400|31400|128700|113700|160100|145100
0194-C-00163-0000-00|926 MT. LEBANON|1363 SYLVANDELL DR|Mt Lebanon|92608|Taxable|4/7/2011|Regular|1|Residential|14548|SINGLE FAMILY|184|Yes|No|No|7,760 SQFT|34800|34800|83400|68400|118200|103200
0194-C-00165-0000-00|926 MT. LEBANON|1359 SYLVANDELL DR|Mt Lebanon|92608|Taxable|4/7/1966|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|7,500 SQFT|31200|31200|101000|86000|132200|117200
0194-C-00167-0000-00|926 MT. LEBANON|1355 SYLVANDELL DR|Mt Lebanon|92608|Taxable|7/13/1994|Corporation|1|Residential|9259|SINGLE FAMILY|447|Yes|No|No|7,389 SQFT|26600|26600|106300|91300|132900|117900
0194-C-00169-0000-00|926 MT. LEBANON|1351 SYLVANDELL DR|Mt Lebanon|92608|Taxable|4/21/2004|Regular|10|Residential|12016|SINGLE FAMILY|479|Yes|No|No|7,204 SQFT|34600|34600|94400|79400|129000|114000
0194-C-00171-0000-00|926 MT. LEBANON|1347 SYLVANDELL DR|Mt Lebanon|92608|Taxable|8/13/2009|Regular|118000|Residential|14011|SINGLE FAMILY|70|Yes|No|No|7,074 SQFT|25500|25500|82900|67900|108400|93400
0194-C-00173-0000-00|926 MT. LEBANON|1343 SYLVANDELL DR|Mt Lebanon|92608|Taxable|3/21/1994|Regular|1|Residential|9177|SINGLE FAMILY|167|Yes|No|No|7,046 SQFT|27600|27600|80400|65400|108000|93000
0194-C-00175-0000-00|926 MT. LEBANON|1339 SYLVANDELL DR|Mt Lebanon|92608|Taxable|2/27/1991|Regular|1|Residential|8429|SINGLE FAMILY|580|Yes|No|No|6,991 SQFT|31000|31000|73500|58500|104500|89500
0194-C-00177-0000-00|926 MT. LEBANON|1335 SYLVANDELL DR|Mt Lebanon|92608|Taxable|11/30/2010|Regular|122000|Residential|14441|SINGLE FAMILY|496|No|No|No|6,935 SQFT|34500|34500|80400|80400|114900|114900
0194-C-00179-0000-00|926 MT. LEBANON|1327 SYLVANDELL DR|Mt Lebanon|92608|Taxable|9/22/2011|Regular|1|Residential|14695|SINGLE FAMILY|374|No|No|No|6,879 SQFT|34400|34400|84300|84300|118700|118700
0194-C-00181-0000-00|926 MT. LEBANON|1325 SYLVANDELL DR|Mt Lebanon|92608|Taxable|3/19/2010|Regular|1|Residential|14205|SINGLE FAMILY|460|Yes|No|No|6,824 SQFT|34400|34400|90100|75100|124500|109500
0194-C-00183-0000-00|926 MT. LEBANON|1323 SYLVANDELL DR|Mt Lebanon|92608|Taxable|8/5/2004|Regular|152000|Residential|12146|SINGLE FAMILY|566|Yes|No|No|7,446 SQFT|30000|30000|115000|100000|145000|130000
0194-C-00185-0000-00|926 MT. LEBANON|SYLVANDELL DR|Mt Lebanon|926C9|PURTA Taxable|8/24/1939|Corporation|0|Utilities|2637|COMMERCIAL/UTILITY|190|No|No|No|3,575 SQFT|8300|8300|0|0|8300|8300
0194-C-00187-0000-00|926 MT. LEBANON|1319 SYLVANDELL DR|Mt Lebanon|92608|Taxable|8/1/2008|Regular|135000|Residential|13691|SINGLE FAMILY|463|Yes|No|No|6,507 SQFT|34300|34300|82600|67600|116900|101900
0194-C-00189-0000-00|926 MT. LEBANON|1315 SYLVANDELL DR|Mt Lebanon|92608|Taxable|4/7/2008|Regular|128000|Residential|13570|SINGLE FAMILY|496|Yes|No|No|7,359 SQFT|34600|34600|72100|57100|106700|91700
0194-C-00191-0000-00|926 MT. LEBANON|1311 SYLVANDELL DR|Mt Lebanon|92608|Taxable|1/13/2006|Regular|122000|Residential|12721|SINGLE FAMILY|296|Yes|No|No|6,304 SQFT|34200|34200|82800|67800|117000|102000
0194-C-00193-0000-00|926 MT. LEBANON|1299 SYLVANDELL DR|Mt Lebanon|92608|Taxable|10/22/1998|Regular|107000|Residential|10326|SINGLE FAMILY|468|Yes|No|No|8,249 SQFT|35000|35000|100600|85600|135600|120600
0194-C-00197-0000-00|926 MT. LEBANON|1239 BOWER HILL RD|Mt Lebanon|92608|Taxable|7/23/2001|Regular|162000|Residential|11104|SINGLE FAMILY|182|Yes|No|No|12,638 SQFT|31000|31000|131000|116000|162000|147000
0194-C-00200-0000-00|926 MT. LEBANON|1223 BOWER HILL RD|Mt Lebanon|92608|Taxable|1/28/1971|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|6,568 SQFT|27300|27300|126000|111000|153300|138300
0194-C-00202-0000-00|926 MT. LEBANON|800 HILLAIRE DR|Mt Lebanon|92608|Taxable|11/7/2001|Regular|1|Residential|11193|SINGLE FAMILY|125|Yes|No|No|8,436 SQFT|35100|35100|108900|93900|144000|129000
0194-C-00203-0000-00|926 MT. LEBANON|1149 BOWER HILL RD|Mt Lebanon|92608|Taxable|4/26/2005|Corporation|195000|Residential|12420|SINGLE FAMILY|585|No|No|No|31,081 SQFT|47700|47700|80300|80300|128000|128000
0194-C-00204-0000-00|926 MT. LEBANON|804 HILLAIRE DR|Mt Lebanon|92608|Taxable|12/20/1979|Regular|1|Residential|6203|SINGLE FAMILY|707|Yes|Yes|No|7,146 SQFT|34500|34500|68400|53400|102900|87900
0194-C-00206-0000-00|926 MT. LEBANON|808 HILLAIRE DR|Mt Lebanon|92608|Taxable|12/16/1964|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|9,424 SQFT|35700|35700|139600|124600|175300|160300
0194-C-00208-0000-00|926 MT. LEBANON|812 HILLAIRE DR|Mt Lebanon|92608|Taxable|8/1/2002|Regular|1|Residential|11416|SINGLE FAMILY|583|Yes|No|No|11,292 SQFT|37200|37200|154900|139900|192100|177100
0194-C-00210-0000-00|926 MT. LEBANON|816 HILLAIRE DR|Mt Lebanon|92608|Taxable|3/6/2003|Regular|194500|Residential|11589|SINGLE FAMILY|146|Yes|No|No|13,363 SQFT|31100|31100|156400|141400|187500|172500
0194-C-00212-0000-00|926 MT. LEBANON|817 HILLAIRE DR|Mt Lebanon|92608|Taxable|2/17/2005|Regular|206000|Residential|12353|SINGLE FAMILY|35|Yes|No|No|8,703 SQFT|31600|31600|157000|142000|188600|173600
0194-C-00214-0000-00|926 MT. LEBANON|813 HILLAIRE DR|Mt Lebanon|92608|Taxable|8/28/2009|Regular|241000|Residential|14025|SINGLE FAMILY|11|Yes|No|No|10,327 SQFT|31000|31000|124000|109000|155000|140000
0194-C-00216-0000-00|926 MT. LEBANON|809 HILLAIRE DR|Mt Lebanon|92608|Taxable|4/2/1964|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|8,790 SQFT|25400|25400|104600|89600|130000|115000
0194-C-00218-0000-00|926 MT. LEBANON|805 HILLAIRE DR|Mt Lebanon|92608|Taxable|2/25/1964|Regular|0|Residential||SINGLE FAMILY|0|Yes|No|No|7,709 SQFT|31300|31300|95700|80700|127000|112000
0194-C-00220-0000-00|926 MT. LEBANON|801 HILLAIRE DR|Mt Lebanon|92608|Taxable|6/29/2001|Regular|140000|Residential|11085|SINGLE FAMILY|463|Yes|No|No|8,882 SQFT|40000|40000|104000|89000|144000|129000
